link,number,requirement,addr,time,job_name,duty,type
http://hr.tencent.com/position_detail.php?id=33890&keywords=&tid=0&lid=0,3,算法相关专业（如数学相关、计算机，通信，电子，图形图像等理工类相关专业）毕业；算法方面基础知识扎实，能完成算法方面的阅读并对其做相关的优化；有机器学习（深度学习，强化学习方向）方向的完整项目经验；精通python/c/c++/Scala，熟悉Hadoop、Storm、Spark等大数据分布式框架，并有实际经验；有激情，有想法，有责任心，具备良好的学习能力、沟通能力和团队协作能力。,北京,2017-11-01,MIG16-AI算法研究（北京）,负责机器学习相关算法研究、优化及在LBS领域的应用；负责基于海量LBS数据的用户行为和价值挖掘。,技术类
http://hr.tencent.com/position_detail.php?id=33409&keywords=&tid=0&lid=0,4,计算机相关专业本科以上学历；3年以上研发类工作经验；深刻理解面向对象开发，具有较好的系统分析设计能力、文档撰写能力；熟悉Linux网络编程、熟悉互联网业务开发，熟悉一种以上数据库，掌握MYSQL开发和优化；积极进取、诚实正直、责任心强，有较好的沟通能力；具备大型分布式系统后台研发经验者优先；具有云服务开发经验者优先。,成都,2017-11-01,22989-智慧零售行业研发工程师（深圳/成都/北京）,负责腾讯云面向智慧零售行业的产品与服务的系统研发工作；负责腾讯云面向智慧零售行业的技术解决方案的研发落地工作；负责腾讯云面向智慧零售行业的系统稳定性保障以及性能调优等工作。,技术类
http://hr.tencent.com/position_detail.php?id=30326&keywords=&tid=0&lid=0,1,本科及以上学历；3年以上Unix/Linux操作系统下的C/C++项目的开发经验；精通TCP/IP协议及编程，熟悉互联网应用协议；熟悉面向对象的大型分布式系统设计与开发，了解中间件的技术以及基于中间件的开发模式；全面的软件知识结构（操作系统、软件工程、设计模式、数据结构、数据库系统、网络安全）；具备良好的分析解决问题能力，能独立承担任务和有系统进度把控能力；有大型分布式系统设计开发经验或网络游戏后台系统开发经验，熟悉和了解目前互联网主流的分布式存储和计算技术。,深圳,2017-11-01,HY1-公共技术高级服务器开发工程师（深圳）,负责网络游戏领域公共技术产品后台系统的功能规划、系统分析、技术迭代演进、系统架构方案的设计及关键技术的实现。,技术类
http://hr.tencent.com/position_detail.php?id=32611&keywords=&tid=0&lid=0,1,能熟练使用主流的JavaScript框架；理解web标准和兼容性，熟悉HTTP的基本工作原理，对相关知识有实际的了解和实践经验；了解linux、mysql、apache、PHP相关技术；有责任心，思路清晰，具备良好的沟通能力和团队协作精神。,上海,2017-11-01,OMG064-Web前端开发工程师（上海）,负责web前端页面开发、维护和优化工作；负责页面相关接入层开发。,技术类
http://hr.tencent.com/position_detail.php?id=32906&keywords=&tid=0&lid=0,1,"硕士或以上学历，信号处理、计算机、电子信息、自动化、模式识别等相关专业；2年以上计算机视觉领域相关工作经验，图像检测/识别，视频分析/目标追踪领域有深入的了解；熟悉经典的机器学习、深度学习算法并有实践经验，包括LR、SVM、GBDT、DNN、LSTM等；对算法优化有一定经验，有效提升准确率；精通至少一个主流深度学习工具包（caffe，Tensorflow, mxnet，pyTorch）；精通 C/C++, 编程能力强；熟悉 Linux 环境开发；熟悉一门脚本语言（Perl, Python, Ruby）；熟练CUDA编程，多GPU并行计算者优先；在国际顶级会议期刊上发表过成果者优先；良好的沟通能力与团队协作精神。",北京,2017-11-01,TEG13-OCR算法工程师（深圳）,搭建基于图像特征/CNN的图像/视频中的文字信息检测模型并优化；搭建基于CNN/LSTM的中文、英文等多语种OCR识别模型并优化；模型压缩及优化，提高算法速度，性能；追踪前沿的文字检测/识别技术并复现，优化。,技术类
http://hr.tencent.com/position_detail.php?id=28349&keywords=&tid=0&lid=0,1,"1.硕士或以上学历，信号处理、计算机、电子信息、自动化、模式识别等相关专业;2.2年以上计算机视觉领域相关工作经验，图像检测/识别，视频分析/目标追踪领域有深入的了解；熟悉经典的机器学习、深度学习算法并有实践经验，包括LR、SVM、GBDT、DNN、LSTM等；对算法优化有一定经验，有效提升准确率3.精通至少一个主流深度学习工具包（caffe，Tensorflow, mxnet，pyTorch）；4.精通 C/C++, 编程能力强；熟悉 Linux 环境开发；熟悉一门脚本语言（Perl, Python, Ruby）5.熟练CUDA编程，多GPU并行计算者优先6.在国际顶级会议期刊上发表过成果者优先7.良好的沟通能力与团队协作精神",北京,2017-11-01,TEG13-图像OCR算法工程师(北京),1.搭建基于图像特征/CNN的图像/视频中的文字信息检测模型并优化2.搭建基于CNN/LSTM的中文、英文等多语种OCR识别模型并优化3.模型压缩及优化，提高算法速度，性能4.追踪前沿的文字检测/识别技术并复现，优化,技术类
http://hr.tencent.com/position_detail.php?id=33903&keywords=&tid=0&lid=0,2,寻找热爱学习，热爱产品和技术创新的互联网地图数据专家；精通地图数据标准和规格设计，对互联网地图行业有深刻的理解；2年以上地图数据产品或数据工艺团队管理经验；本科及以上学历；优秀的沟通及团队合作精神；有很好的学习能力，愿意不断挑战自我，自驱动；强烈的市场导向和创新意识，对地图产品有浓厚兴趣。,北京,2017-11-01,MIG16-地图数据工艺高级产品经理（北京）,负责互联网地图数据产品的工艺流程设计，提升地图数据服务品质；负责地图数据生产流程和工具平台的改进和持续优化，提升效率和质量；负责互联网地图数据标准定义、规格设计；负责根据产品需求，制定和跟踪平台需求，协调开发保证产品快速上线。,产品/项目类
http://hr.tencent.com/position_detail.php?id=33207&keywords=&tid=0&lid=0,1,二年以上互联网数据产品相关经验；参与或主导过大型数据体系或报表体系的搭建，有较好的业务抽象能力和系统设计能力；熟悉数据仓库和BI、对数据生产流程和数据库有深入的理解；熟练使用SQL语言等数据提取工具、和Axure等产品设计工具；良好的业务理解能力、逻辑思维和沟通能力；做事积极主动，有较好的自主学习能力。,北京,2017-11-01,22090-天天快报-高级数据开发工程师（北京）,"挖掘和管理数据平台需求,持续推进数据平台建设和优化；与开发团队一起建立数据体系，一起优化数据采集、加工流程与方案；整合各线逻辑和需求,设计满足各需求场景的报表系统及其可视化平台。",技术类
http://hr.tencent.com/position_detail.php?id=33906&keywords=&tid=0&lid=0,1,本科以上学历，计算机相关专业；有扎实的Java基础和Android开发基础，三年以上Android项目开发经验，对面向对象设计和编程有深入的理解，熟悉常用的设计模式；熟悉Git、Maven、Gradle、AS等常用的开发工具，熟悉Android性能优化相关的工具和知识；具备良好的沟通协调能力，分析解决问题的能力，能独立承担开发任务，系统把握项目进度的把控能力；工作积极主动，对产品有强烈的主人翁意识和责任感，重视用户体验；有大规模移动端软件设计开发经验者优先。,北京,2017-11-01,MIG16-腾讯地图Android开发工程师（北京）,负责腾讯地图APP的功能开发、架构及性能优化，根据产品及开发需求完成高质量的编码和测试工作，编写清晰的设计及接口文档，积极推动所负责业务模块的性能优化及需求落地。,技术类
http://hr.tencent.com/position_detail.php?id=32464&keywords=&tid=0&lid=0,1,计算机相关专业本科以上学历，2年以上工作经验；熟悉Linux系统，精通Linux/Unix平台上的C/C 编程，gcc/g /gdb开发环境熟悉常用的排序模型和推荐算法;有搜索算法，数据挖掘、个性化推荐相关领域开发经验优先优先;优秀的逻辑思维能力，良好的团队合作精神，较强的沟通能力和学习能力,北京,2017-11-01,MIG16-地图检索机器学习算法高级研发工程师（北京）,负责腾讯地图搜索策略算法的研发工作，持续迭代提升转化效果和用户体验地图场景下用户查询理解，机器学习排序，实时排序模型，深度学习模型参与搜索引擎各个底层模块的架构设计、开发工作,技术类
http://hr.tencent.com/position_detail.php?id=33905&keywords=&tid=0&lid=0,1,善于沟通，注重细节，思维灵活，逻辑清晰；熟练掌握word/excel/visio等基础工具软件；有较强的角色动作分析能力；有丰富的游戏经验；热爱动作游戏者优先；有游戏编辑器使用经验者优先；有美术经验者优先。,深圳,2017-11-01,15611-动作策划（深圳）,战斗核心玩法设计；战斗表现设计；角色、怪物设计与制作；战斗周边系统设计；战斗数值设计与配置；游戏战斗数据分析与平衡调整；游戏编辑器的设计与扩展。,产品/项目类
